course,geoLevel,geoName,sex,stage,value,sourceId
2023-2024,province,Tarragona,total,TOTAL PRIMARIA,97,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,E. Primaria 1.º,2,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,E. Primaria 2.º,5,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,E. Primaria 3.º,12,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,E. Primaria 4.º,20,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,E. Primaria 5.º,24,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,E. Primaria 6.º,34,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,TOTAL ESO,214,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,1º E.S.O.,52,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,2º E.S.O.,37,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,3º E.S.O.,53,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,4º E.S.O.,72,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,BACHILLERATO,79,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,FP GRADO MEDIO,5,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,total,FP GRADO SUPERIOR,1,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,TOTAL,253,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,E. INFANTIL 2.º CICLO,1,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,TOTAL PRIMARIA,64,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,E. Primaria 1.º,2,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,E. Primaria 2.º,4,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,E. Primaria 3.º,9,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,E. Primaria 4.º,12,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,E. Primaria 5.º,18,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,E. Primaria 6.º,19,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,TOTAL ESO,132,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,1º E.S.O.,30,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,2º E.S.O.,21,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,3º E.S.O.,33,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,4º E.S.O.,48,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,BACHILLERATO,52,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,FP GRADO MEDIO,4,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,TOTAL,144,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,E. INFANTIL 2.º CICLO,0,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,TOTAL PRIMARIA,33,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,E. Primaria 1.º,0,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,E. Primaria 2.º,1,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,E. Primaria 3.º,3,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,E. Primaria 4.º,8,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,E. Primaria 5.º,6,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,E. Primaria 6.º,15,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,TOTAL ESO,82,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,1º E.S.O.,22,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,2º E.S.O.,16,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,3º E.S.O.,20,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,4º E.S.O.,24,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,BACHILLERATO,27,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,FP GRADO MEDIO,1,educabase-otros-03-2023-2024
2023-2024,province,Tarragona,mujer,FP GRADO SUPERIOR,1,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,TOTAL,3307,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,E. INFANTIL 2.º CICLO,28,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,TOTAL PRIMARIA,1791,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,E. Primaria 1.º,87,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,E. Primaria 2.º,233,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,E. Primaria 3.º,317,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,E. Primaria 4.º,368,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,E. Primaria 5.º,405,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,E. Primaria 6.º,381,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,TOTAL ESO,1488,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,1º E.S.O.,431,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,2º E.S.O.,386,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,3º E.S.O.,368,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,4º E.S.O.,303,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,total,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,TOTAL,2295,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,E. INFANTIL 2.º CICLO,20,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,TOTAL PRIMARIA,1274,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,E. Primaria 1.º,61,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,E. Primaria 2.º,171,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,E. Primaria 3.º,230,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,E. Primaria 4.º,249,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,E. Primaria 5.º,278,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,E. Primaria 6.º,285,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,TOTAL ESO,1001,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,1º E.S.O.,308,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,2º E.S.O.,263,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,3º E.S.O.,231,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,4º E.S.O.,199,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,TOTAL,1012,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,E. INFANTIL 2.º CICLO,8,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,TOTAL PRIMARIA,517,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,E. Primaria 1.º,26,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,E. Primaria 2.º,62,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,E. Primaria 3.º,87,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,E. Primaria 4.º,119,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,E. Primaria 5.º,127,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,E. Primaria 6.º,96,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,TOTAL ESO,487,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,1º E.S.O.,123,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,2º E.S.O.,123,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,3º E.S.O.,137,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,4º E.S.O.,104,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,ccaa,Comunitat Valenciana,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,TOTAL,1050,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,E. INFANTIL 2.º CICLO,10,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,TOTAL PRIMARIA,547,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,E. Primaria 1.º,26,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,E. Primaria 2.º,69,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,E. Primaria 3.º,97,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,E. Primaria 4.º,111,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,E. Primaria 5.º,122,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,E. Primaria 6.º,122,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,TOTAL ESO,493,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,1º E.S.O.,128,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,2º E.S.O.,123,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,3º E.S.O.,140,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,4º E.S.O.,102,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,total,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,TOTAL,697,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,E. INFANTIL 2.º CICLO,8,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,TOTAL PRIMARIA,370,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,E. Primaria 1.º,20,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,E. Primaria 2.º,45,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,E. Primaria 3.º,69,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,E. Primaria 4.º,74,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,E. Primaria 5.º,76,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,E. Primaria 6.º,86,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,TOTAL ESO,319,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,1º E.S.O.,91,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,2º E.S.O.,80,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,3º E.S.O.,79,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,4º E.S.O.,69,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,TOTAL,353,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,TOTAL PRIMARIA,177,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,E. Primaria 1.º,6,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,E. Primaria 2.º,24,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,E. Primaria 3.º,28,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,E. Primaria 4.º,37,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,E. Primaria 5.º,46,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,E. Primaria 6.º,36,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,TOTAL ESO,174,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,1º E.S.O.,37,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,2º E.S.O.,43,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,3º E.S.O.,61,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,4º E.S.O.,33,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,province,Alacant/Alicante,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,TOTAL,411,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,E. INFANTIL 2.º CICLO,8,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,TOTAL PRIMARIA,234,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,E. Primaria 1.º,10,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,E. Primaria 2.º,38,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,E. Primaria 3.º,37,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,E. Primaria 4.º,40,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,E. Primaria 5.º,62,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,E. Primaria 6.º,47,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,TOTAL ESO,169,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,1º E.S.O.,47,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,2º E.S.O.,44,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,3º E.S.O.,41,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,4º E.S.O.,37,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,total,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,TOTAL,288,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,E. INFANTIL 2.º CICLO,6,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,TOTAL PRIMARIA,164,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,E. Primaria 1.º,5,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,E. Primaria 2.º,27,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,E. Primaria 3.º,22,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,E. Primaria 4.º,28,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,E. Primaria 5.º,50,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,E. Primaria 6.º,32,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,TOTAL ESO,118,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,1º E.S.O.,33,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,2º E.S.O.,31,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,3º E.S.O.,29,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,4º E.S.O.,25,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,TOTAL,123,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,TOTAL PRIMARIA,70,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,E. Primaria 1.º,5,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,E. Primaria 2.º,11,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,E. Primaria 3.º,15,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,E. Primaria 4.º,12,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,E. Primaria 5.º,12,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,E. Primaria 6.º,15,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,TOTAL ESO,51,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,1º E.S.O.,14,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,2º E.S.O.,13,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,3º E.S.O.,12,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,4º E.S.O.,12,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
2023-2024,province,Castelló/Castellón,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,TOTAL,1846,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,E. INFANTIL 2.º CICLO,10,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,TOTAL PRIMARIA,1010,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,E. Primaria 1.º,51,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,E. Primaria 2.º,126,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,E. Primaria 3.º,183,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,E. Primaria 4.º,217,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,E. Primaria 5.º,221,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,E. Primaria 6.º,212,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,TOTAL ESO,826,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,1º E.S.O.,256,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,2º E.S.O.,219,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,3º E.S.O.,187,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,4º E.S.O.,164,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,BACHILLERATO,0,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,FP BÁSICA,0,educabase-otros-03-2023-2024
2023-2024,province,València/Valencia,total,FP GRADO MEDIO,0,educabase-otros-03-2023-2024
