course,geoLevel,geoName,sex,stage,value,sourceId
2024-2025,province,Cádiz,mujer,Bachillerato a distancia,712,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Ciclos Formativos de FP Grado Básico,746,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Ciclos Formativos de FP Grado Medio (1),5660,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Ciclos Formativos de FP Grado Medio a distancia,51,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Curso de Especialización para titulados de GM presencial,5,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Ciclos Formativos de FP Grado Superior (1),6181,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Ciclos Formativos de FP Grado Superior a distancia,702,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Curso de Especialización para titulados de GS presencial,28,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Cádiz,mujer,Otros programas formativos,44,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,TOTAL,135172,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,E. Infantil - Primer ciclo,9920,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,E. Infantil - Segundo ciclo,17699,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,E. Primaria,42616,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Educación Especial,1058,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,ESO,32944,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Bachillerato (1),10785,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Bachillerato a distancia,636,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Ciclos Formativos de FP Grado Básico,1536,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Ciclos Formativos de FP Grado Medio (1),7752,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Ciclos Formativos de FP Grado Medio a distancia,285,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Curso de Especialización para titulados de GM presencial,20,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Ciclos Formativos de FP Grado Superior (1),8664,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Ciclos Formativos de FP Grado Superior a distancia,1109,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Curso de Especialización para titulados de GS presencial,103,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,total,Otros programas formativos,45,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,TOTAL,69383,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,E. Infantil - Primer ciclo,5085,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,E. Infantil - Segundo ciclo,8939,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,E. Primaria,21827,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Educación Especial,708,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,ESO,16926,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Bachillerato (1),5035,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Bachillerato a distancia,336,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Ciclos Formativos de FP Grado Básico,1097,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Ciclos Formativos de FP Grado Medio (1),4284,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Ciclos Formativos de FP Grado Medio a distancia,110,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Curso de Especialización para titulados de GM presencial,16,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Ciclos Formativos de FP Grado Superior (1),4509,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Ciclos Formativos de FP Grado Superior a distancia,391,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Curso de Especialización para titulados de GS presencial,88,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,hombre,Otros programas formativos,32,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,TOTAL,65789,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,E. Infantil - Primer ciclo,4835,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,E. Infantil - Segundo ciclo,8760,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,E. Primaria,20789,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Educación Especial,350,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,ESO,16018,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Bachillerato (1),5750,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Bachillerato a distancia,300,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Ciclos Formativos de FP Grado Básico,439,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Ciclos Formativos de FP Grado Medio (1),3468,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Ciclos Formativos de FP Grado Medio a distancia,175,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Curso de Especialización para titulados de GM presencial,4,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Ciclos Formativos de FP Grado Superior (1),4155,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Ciclos Formativos de FP Grado Superior a distancia,718,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Curso de Especialización para titulados de GS presencial,15,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Córdoba,mujer,Otros programas formativos,13,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,TOTAL,172815,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,E. Infantil - Primer ciclo,11274,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,E. Infantil - Segundo ciclo,22534,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,E. Primaria,53959,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Educación Especial,1406,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,ESO,40960,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Bachillerato (1),14171,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Bachillerato a distancia,836,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Ciclos Formativos de FP Grado Básico,1898,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Ciclos Formativos de FP Grado Medio (1),8973,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Ciclos Formativos de FP Grado Medio a distancia,473,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Curso de Especialización para titulados de GM presencial,10,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Ciclos Formativos de FP Grado Superior (1),12459,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Ciclos Formativos de FP Grado Superior a distancia,3632,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Curso de Especialización para titulados de GS presencial,146,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Curso de Especialización para titulados de GS a distancia,60,educabase-general-1-01-2024-2025
2024-2025,province,Granada,total,Otros programas formativos,24,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,TOTAL,88928,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,E. Infantil - Primer ciclo,5847,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,E. Infantil - Segundo ciclo,11366,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,E. Primaria,27852,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Educación Especial,952,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,ESO,21120,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Bachillerato (1),6657,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Bachillerato a distancia,392,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Ciclos Formativos de FP Grado Básico,1340,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Ciclos Formativos de FP Grado Medio (1),4882,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Ciclos Formativos de FP Grado Medio a distancia,170,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Curso de Especialización para titulados de GM presencial,10,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Ciclos Formativos de FP Grado Superior (1),6358,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Ciclos Formativos de FP Grado Superior a distancia,1787,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Curso de Especialización para titulados de GS presencial,122,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Curso de Especialización para titulados de GS a distancia,52,educabase-general-1-01-2024-2025
2024-2025,province,Granada,hombre,Otros programas formativos,21,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,TOTAL,83887,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,E. Infantil - Primer ciclo,5427,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,E. Infantil - Segundo ciclo,11168,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,E. Primaria,26107,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Educación Especial,454,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,ESO,19840,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Bachillerato (1),7514,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Bachillerato a distancia,444,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Ciclos Formativos de FP Grado Básico,558,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Ciclos Formativos de FP Grado Medio (1),4091,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Ciclos Formativos de FP Grado Medio a distancia,303,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Ciclos Formativos de FP Grado Superior (1),6101,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Ciclos Formativos de FP Grado Superior a distancia,1845,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Curso de Especialización para titulados de GS presencial,24,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Curso de Especialización para titulados de GS a distancia,8,educabase-general-1-01-2024-2025
2024-2025,province,Granada,mujer,Otros programas formativos,3,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,TOTAL,96712,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,E. Infantil - Primer ciclo,7079,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,E. Infantil - Segundo ciclo,13209,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,E. Primaria,31460,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Educación Especial,503,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,ESO,25079,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Bachillerato (1),6915,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Bachillerato a distancia,566,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Ciclos Formativos de FP Grado Básico,1133,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Ciclos Formativos de FP Grado Medio (1),5485,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Ciclos Formativos de FP Grado Medio a distancia,326,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Curso de Especialización para titulados de GM presencial,10,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Ciclos Formativos de FP Grado Superior (1),4788,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Ciclos Formativos de FP Grado Superior a distancia,53,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Curso de Especialización para titulados de GS presencial,90,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,total,Otros programas formativos,16,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,TOTAL,49888,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,E. Infantil - Primer ciclo,3618,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,E. Infantil - Segundo ciclo,6822,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,E. Primaria,16192,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Educación Especial,342,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,ESO,12983,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Bachillerato (1),3176,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Bachillerato a distancia,289,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Ciclos Formativos de FP Grado Básico,858,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Ciclos Formativos de FP Grado Medio (1),3002,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Ciclos Formativos de FP Grado Medio a distancia,31,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Curso de Especialización para titulados de GM presencial,10,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Ciclos Formativos de FP Grado Superior (1),2451,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Ciclos Formativos de FP Grado Superior a distancia,34,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Curso de Especialización para titulados de GS presencial,67,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,hombre,Otros programas formativos,13,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,mujer,TOTAL,46824,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,mujer,E. Infantil - Primer ciclo,3461,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,mujer,E. Infantil - Segundo ciclo,6387,educabase-general-1-01-2024-2025
2024-2025,province,Huelva,mujer,E. Primaria,15268,educabase-general-1-01-2024-2025
